,Country Name,Indicator Name,Indicator Code,moyennes,medians,EcartTypes,Category
347045,Gabon,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
350710,"Gambia, The","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,72.65,71.61,4.31,D
354375,Georgia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.48,101.77,10.51,A
358040,Germany,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.12,102.44,2.29,A
361705,Ghana,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,83.74,83.69,10.83,C
365370,Gibraltar,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
369035,Greece,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.66,97.60,1.25,B
372700,Greenland,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
376365,Grenada,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,106.26,106.43,9.95,A
380030,Guam,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
383695,Guatemala,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,78.40,80.37,9.36,D
387360,Guinea,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,54.48,57.52,9.24,D
391025,Guinea-Bissau,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,44.54,44.54,24.95,D
394690,Guyana,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,91.68,91.49,7.40,C
398355,Haiti,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
402020,Honduras,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.94,93.17,6.67,C
405685,"Hong Kong SAR, China","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
409350,Hungary,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.38,98.14,1.73,B
413015,Iceland,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,98.21,97.60,1.32,B
416680,India,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,90.35,94.97,10.48,C
420345,Indonesia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.65,97.47,3.20,B
424010,"Iran, Islamic Rep.","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.53,102.19,4.80,A
427675,Iraq,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,61.25,61.25,7.66,D
431340,Ireland,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
435005,Isle of Man,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
438670,Israel,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.69,102.73,1.73,A
442335,Italy,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,101.64,101.15,1.97,A
446000,Jamaica,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.06,87.06,,C
449665,Japan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,101.86,101.74,1.18,A
453330,Jordan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,98.65,102.63,8.48,B
456995,Kazakhstan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,103.46,104.05,5.67,A
460660,Kenya,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,90.98,90.98,,C
464325,Kiribati,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,112.12,113.36,9.50,A
467990,"Korea, Dem. People’s Rep.","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.43,97.43,,B
471655,"Korea, Rep.","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,105.00,103.39,4.68,A
475320,Kosovo,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
478985,Kuwait,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,103.91,103.05,5.91,A
482650,Kyrgyz Republic,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.21,95.68,2.43,B
486315,Lao PDR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,81.45,79.51,10.57,D
489980,Latvia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.57,94.21,6.85,B
493645,Lebanon,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,86.45,83.84,10.57,C
497310,Lesotho,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,71.88,72.54,4.91,D
500975,Liberia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,62.87,62.93,2.42,D
504640,Libya,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
508305,Liechtenstein,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.42,102.24,4.84,A
511970,Lithuania,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.96,97.38,3.74,B
515635,Luxembourg,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.10,84.34,1.56,C
519300,"Macao SAR, China","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.78,96.56,3.46,B
522965,"Macedonia, FYR","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.67,91.78,4.10,C
526630,Madagascar,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,63.21,67.87,11.25,D
530295,Malawi,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,65.70,64.41,6.98,D
533960,Malaysia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,101.99,101.55,2.21,A
537625,Maldives,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,121.58,120.63,11.75,A
541290,Mali,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,49.80,53.10,8.20,D
544955,Malta,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.44,96.89,4.36,B
548620,Marshall Islands,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,110.84,112.25,6.18,A
552285,Mauritania,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,57.67,60.86,12.63,D
555950,Mauritius,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.54,97.49,2.32,B
559615,Mexico,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.19,96.21,3.20,B
563280,"Micronesia, Fed. Sts.","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
566945,Moldova,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,93.82,92.86,3.37,C
570610,Monaco,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
574275,Mongolia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,91.55,91.55,6.50,C
577940,Montenegro,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.39,84.39,16.71,C
581605,Morocco,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,83.43,82.00,11.86,C
585270,Mozambique,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,45.53,49.13,11.90,D
588935,Myanmar,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,83.51,84.71,3.48,C
592600,Namibia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.35,84.76,3.77,C
596265,Nauru,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.08,96.08,1.69,B
599930,Nepal,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.21,78.48,14.50,C
603595,Netherlands,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.82,97.82,,B
607260,New Caledonia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
610925,New Zealand,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
614590,Nicaragua,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,79.17,80.97,6.84,D
618255,Niger,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,38.04,39.78,9.03,D
621920,Nigeria,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,78.78,80.49,7.23,D
625585,Northern Mariana Islands,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
629250,Norway,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.29,99.49,1.42,A
632915,Oman,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.50,99.42,8.40,B
636580,Pakistan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,67.21,65.23,3.72,D
640245,Palau,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,108.37,108.37,,A
643910,Panama,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.29,95.93,4.05,B
647575,Papua New Guinea,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,66.87,66.87,16.61,D
651240,Paraguay,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.86,93.82,2.22,C
654905,Peru,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,101.25,102.27,3.93,A
658570,Philippines,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,93.43,92.01,3.80,C
662235,Poland,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.36,95.05,1.23,C
665900,Portugal,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
669565,Puerto Rico,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
673230,Qatar,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.45,101.39,4.60,A
676895,Romania,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.18,95.11,3.54,B
680560,Russian Federation,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.45,96.91,3.96,B
684225,Rwanda,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,57.92,67.50,18.57,D
687890,Samoa,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,104.18,105.15,4.70,A
691555,San Marino,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.42,94.41,4.16,B
695220,Sao Tome and Principe,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,86.02,83.61,14.07,C
698885,Saudi Arabia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,94.02,93.32,5.26,C
702550,Senegal,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,53.56,56.60,6.58,D
706215,Serbia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.83,98.91,3.34,A
709880,Seychelles,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,108.40,110.41,5.00,A
713545,Sierra Leone,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,74.76,72.95,6.35,D
717210,Singapore,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
720875,Sint Maarten (Dutch part),"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
724540,Slovak Republic,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,96.41,96.30,2.40,B
728205,Slovenia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.10,96.39,1.91,B
731870,Solomon Islands,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,85.65,85.61,0.49,C
735535,Somalia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
739200,South Africa,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,85.81,85.81,,C
742865,South Sudan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,25.57,25.57,,D
746530,Spain,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.70,101.23,2.34,A
750195,Sri Lanka,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.74,98.54,3.20,B
753860,St. Kitts and Nevis,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,93.94,92.96,6.97,C
757525,St. Lucia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,104.66,106.87,4.48,A
761190,St. Martin (French part),"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
764855,St. Vincent and the Grenadines,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.54,98.99,9.10,A
768520,Sudan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,57.60,56.81,1.88,D
772185,Suriname,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.35,89.04,4.95,C
775850,Swaziland,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,72.03,73.30,6.36,D
779515,Sweden,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,98.17,98.18,3.57,B
783180,Switzerland,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.61,96.16,1.41,B
786845,Syrian Arab Republic,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.81,106.68,13.28,A
790510,Tajikistan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.93,97.78,4.51,B
794175,Tanzania,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,74.74,76.14,16.64,D
797840,Thailand,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.92,84.92,,C
801505,Timor-Leste,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.38,83.63,6.37,C
805170,Togo,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,71.30,72.34,4.77,D
808835,Tonga,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,106.21,106.69,4.77,A
812500,Trinidad and Tobago,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,94.17,94.15,1.53,C
816165,Tunisia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.76,96.86,6.60,B
819830,Turkey,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.61,99.11,1.60,A
823495,Turkmenistan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
827160,Turks and Caicos Islands,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
830825,Tuvalu,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.74,102.74,5.04,A
834490,Uganda,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,58.23,56.19,6.81,D
838155,Ukraine,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.59,100.33,6.83,A
841820,United Arab Emirates,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.02,94.09,4.76,C
845485,United Kingdom,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
849150,United States,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
852815,Uruguay,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.01,103.62,4.11,A
856480,Uzbekistan,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,98.52,97.53,3.52,B
860145,Vanuatu,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,86.41,84.00,5.21,C
863810,"Venezuela, RB","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.53,93.65,4.10,C
867475,Vietnam,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,98.84,99.13,3.46,A
871140,Virgin Islands (U.S.),"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,A
874805,West Bank and Gaza,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,91.16,90.89,2.92,C
878470,"Yemen, Rep.","Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,64.83,64.55,4.46,D
882135,Zambia,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,82.85,84.64,11.10,C
885800,Zimbabwe,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,89.74,89.74,0.72,C
